#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
3956000,4456.000000449057,-211284.66863579978,1437.5299213868566,-209847.13871441293,115.37864811491791,0.9939540198818504,378
3957000,4457.00000044926,-211325.87957329978,1439.6516025074525,-209886.22797079233,115.54893792647823,0.9939540198818504,378
3958000,4458.000000449464,-211322.91082329978,1420.5412638096604,-209902.36955949012,114.01510895278825,0.9939540198818504,378
3959000,4459.000000449668,-211363.84832329978,1431.227611073322,-209932.62071222646,114.87281374364107,0.9939540198818504,378
3960000,4460.000000449872,-211374.85613579978,1400.167873025057,-209974.68826277473,112.37990522501005,0.9939540198818504,378
3961000,4461.000000450075,-211441.92644829978,1423.368119591847,-210018.55832870794,114.24199730739716,0.9939540198818504,378
3962000,4462.000000450279,-211365.27019829978,1331.9056978076696,-210033.3645004921,106.90106448799958,0.9939540198818504,378
3963000,4463.000000450483,-211445.30926079978,1423.7440806874074,-210021.56518011237,114.27217259787577,0.9939540198818504,378
3964000,4464.0000004506865,-211369.83269829978,1430.1419103778899,-209939.6907879219,114.78567352023933,0.9939540198818504,378
3965000,4465.00000045089,-211398.44988579978,1443.8133925602306,-209954.63649323955,115.88297042408662,0.9939540198818504,378
3966000,4466.000000451094,-211396.08269829978,1397.5001052322332,-209998.58259306755,112.16578554872285,0.9939540198818504,378
3967000,4467.000000451298,-211370.16082329978,1386.154259975243,-209984.00656332454,111.25514830354491,0.9939540198818504,378
3968000,4468.000000451501,-211340.67644829978,1382.7419297376182,-209957.93451856216,110.9812687523221,0.9939540198818504,378
3969000,4469.000000451705,-211396.26238579978,1418.1451828305144,-209978.11720296927,113.82279533201782,0.9939540198818504,378
3970000,4470.000000451909,-211370.16863579978,1391.7912850722205,-209978.37735072756,111.70758572790938,0.9939540198818504,378
3971000,4471.0000004521125,-211432.53582329978,1439.8199115120806,-209992.7159117877,115.56244669949967,0.9939540198818504,378
3972000,4472.000000452316,-211440.66863579978,1437.9861215853598,-210002.68251421442,115.41526353515366,0.9939540198818504,378
3973000,4473.00000045252,-211409.77801079978,1377.861546981847,-210031.91646381794,110.58956075635844,0.9939540198818504,378
3974000,4474.000000452724,-211393.16082329978,1355.2281564478762,-210037.9326668519,108.77296552365041,0.9939540198818504,378
3975000,4475.000000452927,-211422.58269829978,1417.8424400475342,-210004.74025825225,113.7984966704685,0.9939540198818504,378
3976000,4476.000000453131,-211380.04363579978,1376.0507445547264,-210003.99289124506,110.44422260865379,0.9939540198818504,378
3977000,4477.000000453335,-211415.88738579978,1405.986109211808,-210009.90127658797,112.84688696615741,0.9939540198818504,378
3978000,4478.000000453539,-211336.72332329978,1365.8696270733199,-209970.85369622646,109.62706843758056,0.9939540198818504,378
3979000,4479.000000453742,-211368.19988579978,1398.1793833333068,-209970.02050246648,112.22030558884857,0.9939540198818504,378
3980000,4480.000000453946,-211348.75457329978,1383.1606377242133,-209965.59393557557,111.01487498251566,0.9939540198818504,378
3981000,4481.00000045415,-211409.41082329978,1428.9415648970753,-209980.4692584027,114.68933170725387,0.9939540198818504,378
3982000,4482.0000004543535,-211372.17644829978,1367.5002463585697,-210004.6762019412,109.75794477338631,0.9939540198818504,378
3983000,4483.000000454557,-211354.99676079978,1390.0362996035255,-209964.96046119626,111.56672754622785,0.9939540198818504,378
3984000,4484.000000454761,-211379.03582329978,1432.266868861625,-209946.76895443816,114.95622637865715,0.9939540198818504,378
3985000,4485.000000454965,-211381.26238579978,1404.5072392659495,-209976.75514653383,112.72819029588125,0.9939540198818504,378
3986000,4486.000000455168,-211414.44207329978,1369.342429965909,-210045.09964333387,109.90580162911647,0.9939540198818504,378
3987000,4487.000000455372,-211465.20769829978,1417.2116080252454,-210047.99609027454,113.74786499676458,0.9939540198818504,378
3988000,4488.000000455576,-211405.66863579978,1342.3261449313723,-210063.3424908684,107.7374276718183,0.9939540198818504,378
3989000,4489.00000045578,-211468.73894829978,1378.923955712933,-210089.81499258685,110.67483152624958,0.9939540198818504,378
3990000,4490.000000455983,-211432.08269829978,1346.2621117826784,-210085.8205865171,108.05333520707899,0.9939540198818504,378
3991000,4491.000000456187,-211416.19207329978,1350.7337077886332,-210065.45836551115,108.41223326854362,0.9939540198818504,378
3992000,4492.000000456391,-211415.96551079978,1349.105224733241,-210066.86028606654,108.28152839025631,0.9939540198818504,378
3993000,4493.0000004565945,-211454.19207329978,1369.8891892012907,-210084.3028840985,109.94968547493013,0.9939540198818504,378
3994000,4494.000000456798,-211421.84051079978,1341.5747539057047,-210080.26575689408,107.67711972312283,0.9939540198818504,378
3995000,4495.000000457002,-211407.20769829978,1311.5347025847295,-210095.67299571505,105.26605303216097,0.9939540198818504,378
3996000,4496.000000457206,-211445.17644829978,1363.4525868793426,-210081.72386142044,109.43307259382694,0.9939540198818504,378
3997000,4497.000000457409,-211437.66082329978,1345.2421386680799,-210092.4186846317,107.97147039346703,0.9939540198818504,378
3998000,4498.000000457613,-211451.37957329978,1374.8805580842309,-210076.49901521555,110.3503014102151,0.9939540198818504,378
3999000,4499.000000457817,-211421.93426079978,1359.1558425751864,-210062.7784182246,109.08820843362167,0.9939540198818504,378
4000000,4500.000000458021,-211418.37957329978,1364.7828923086636,-210053.59668099112,109.53984521798692,0.9939540198818504,378
4001000,4501.000000458224,-211465.19207329978,1402.2824480650597,-210062.90962523472,112.54962469020052,0.9939540198818504,378
4002000,4502.000000458428,-211490.30144829978,1401.4761178228073,-210088.82533047698,112.48490722456648,0.9939540198818504,378
4003000,4503.000000458632,-211485.12957329978,1316.89316845953,-210168.23640484025,105.69613280956686,0.9939540198818504,378
4004000,4504.0000004588355,-211496.22332329978,1276.3980313943466,-210219.82529190544,102.44592277894603,0.9939540198818504,378
4005000,4505.000000459039,-211535.18426079978,1278.20599374827,-210256.9782670515,102.59103297744339,0.9939540198818504,378
4006000,4506.000000459243,-211531.66863579978,1263.9927138328785,-210267.6759219669,101.45025044657636,0.9939540198818504,378
4007000,4507.000000459447,-211482.87957329978,1212.6879288931377,-210270.19164440664,97.33243930393031,0.9939540198818504,378
4008000,4508.00000045965,-211533.55144829978,1260.073992943624,-210273.47745535616,101.13572710218178,0.9939540198818504,378
4009000,4509.000000459854,-211516.57488579978,1236.3017419008538,-210280.27314389893,99.227724947126,0.9939540198818504,378
4010000,4510.000000460058,-211570.47332329978,1281.5550016108318,-210288.91832168895,102.85983016486877,0.9939540198818504,378
4011000,4511.000000460262,-211526.59051079978,1268.7255170600256,-210257.86499373976,101.83011345326447,0.9939540198818504,378
4012000,4512.000000460465,-211563.80926079978,1290.0659056871664,-210273.74335511262,103.54293010731439,0.9939540198818504,378
4013000,4513.000000460669,-211565.33269829978,1279.9358972650953,-210285.3968010347,102.72987803810688,0.9939540198818504,378
4014000,4514.000000460873,-211530.84051079978,1241.6661335213576,-210289.17437727842,99.65828033517359,0.9939540198818504,378
4015000,4515.0000004610765,-211529.34051079978,1239.4689331362024,-210289.87157766358,99.48192921628194,0.9939540198818504,378
4016000,4516.00000046128,-211540.01238579978,1231.428460486699,-210308.58392531308,98.83658691717369,0.9939540198818504,378
4017000,4517.000000461484,-211586.22332329978,1239.154576371424,-210347.06874692836,99.45669839638295,0.9939540198818504,378
4018000,4518.000000461688,-211568.68426079978,1218.807408977067,-210349.87685182272,97.82359940344932,0.9939540198818504,378
4019000,4519.000000461891,-211593.81707329978,1252.701181050972,-210341.1158922488,100.54397241497561,0.9939540198818504,378
4020000,4520.000000462095,-211591.08269829978,1252.8797726507182,-210338.20292564906,100.5583064869395,0.9939540198818504,378
4021000,4521.000000462299,-211617.07488579978,1283.1958807469346,-210333.87900505285,102.99152997412273,0.9939540198818504,378
4022000,4522.000000462503,-211563.83269829978,1230.1939039947465,-210333.63879430504,98.73749926901849,0.9939540198818504,378
4023000,4523.000000462706,-211558.37957329978,1223.7185672856867,-210334.6610060141,98.21777749873391,0.9939540198818504,378
4024000,4524.00000046291,-211548.19207329978,1207.9477127939463,-210340.24436050584,96.95198132725763,0.9939540198818504,378
4025000,4525.000000463114,-211565.20769829978,1199.9304710454307,-210365.27722725435,96.30850358060886,0.9939540198818504,378
4026000,4526.0000004633175,-211604.48894829978,1243.818526942283,-210360.6704213575,99.8310351692978,0.9939540198818504,378
4027000,4527.000000463521,-211615.66863579978,1258.440933331498,-210357.22770246828,101.00465490150272,0.9939540198818504,378
4028000,4528.000000463725,-211575.31707329978,1178.7493954288075,-210396.56767787097,94.60847366546932,0.9939540198818504,378
4029000,4529.000000463929,-211603.05926079978,1223.8258085895795,-210379.2334522102,98.22638487203527,0.9939540198818504,378
4030000,4530.000000464132,-211578.22332329978,1238.9579485389695,-210339.2653747608,99.44091670505755,0.9939540198818504,378
4031000,4531.000000464336,-211557.11394829978,1221.833960542921,-210335.27998775686,98.06651568847622,0.9939540198818504,378
4032000,4532.00000046454,-211618.69988579978,1266.2485202605603,-210352.45136553922,101.63130538822499,0.9939540198818504,378
4033000,4533.000000464744,-211592.91082329978,1235.5774053474888,-210357.3334179523,99.16958843736428,0.9939540198818504,378
4034000,4534.000000464947,-211527.33269829978,1169.2644513235427,-210358.06824697624,93.84719557864157,0.9939540198818504,378
4035000,4535.000000465151,-211604.94207329978,1246.1956892407034,-210358.74638405908,100.02183034389626,0.9939540198818504,378
4036000,4536.000000465355,-211596.78582329978,1258.9617920409655,-210337.82403125882,101.04645992612389,0.9939540198818504,378
4037000,4537.0000004655585,-211599.89519829978,1232.3730948027223,-210367.52210349706,98.91240490796766,0.9939540198818504,378
4038000,4538.000000465762,-211601.13738579978,1257.338300313102,-210343.79908548668,100.91615566045272,0.9939540198818504,378
4039000,4539.000000465966,-211585.14519829978,1222.5213119420223,-210362.62388635776,98.12168370552293,0.9939540198818504,378
4040000,4540.00000046617,-211569.06707329978,1206.9459716132842,-210362.1211016865,96.87157984032766,0.9939540198818504,378
4041000,4541.000000466373,-211515.84832329978,1210.985103216255,-210304.86322008353,97.19576755772795,0.9939540198818504,378
4042000,4542.000000466577,-211537.64519829978,1223.1634027445689,-210314.4817955552,98.17321902848398,0.9939540198818504,378
4043000,4543.000000466781,-211554.06707329978,1227.0942816631868,-210326.9727916366,98.48871819743069,0.9939540198818504,378
4044000,4544.000000466985,-211612.81707329978,1244.3824108308181,-210368.43466246896,99.87629346951476,0.9939540198818504,378
4045000,4545.000000467188,-211583.98894829978,1217.9640264270129,-210366.02492187277,97.75590805524067,0.9939540198818504,378
4046000,4546.000000467392,-211574.16863579978,1184.9900254216045,-210389.17861037818,95.10935746708068,0.9939540198818504,378
4047000,4547.000000467596,-211627.56707329978,1236.1738046816317,-210391.39326861815,99.21745648371677,0.9939540198818504,378
4048000,4548.0000004677995,-211591.34832329978,1212.736500442028,-210378.61182285775,97.33633774080069,0.9939540198818504,378
4049000,4549.000000468003,-211609.56707329978,1234.2253824733198,-210375.34169082646,99.06107273336309,0.9939540198818504,378
4050000,4550.000000468207,-211592.69207329978,1228.8123651796486,-210363.87970812013,98.62661456433666,0.9939540198818504,378
4051000,4551.000000468411,-211586.16082329978,1219.5325836690608,-210366.62823963072,97.88180318367301,0.9939540198818504,378
4052000,4552.000000468614,-211606.10613579978,1185.606981602381,-210420.4991541974,95.158875441646,0.9939540198818504,378
4053000,4553.000000468818,-211631.06707329978,1182.1826437992277,-210448.88442950055,94.88403214235977,0.9939540198818504,378
4054000,4554.000000469022,-211601.64519829978,1164.2250071223825,-210437.4201911774,93.44272103482167,0.9939540198818504,378
4055000,4555.000000469226,-211637.56707329978,1196.6661772195512,-210440.90089608025,96.04650568889436,0.9939540198818504,378
4056000,4556.000000469429,-211608.16082329978,1150.8837585647125,-210457.27706473507,92.37192925522237,0.9939540198818504,378
4057000,4557.000000469633,-211651.54363579978,1153.124807799235,-210498.41882800055,92.55179975891855,0.9939540198818504,378
4058000,4558.000000469837,-211602.48894829978,1086.2802330628037,-210516.20871523698,87.18673809852163,0.9939540198818504,378
4059000,4559.0000004700405,-211691.34832329978,1172.691967939958,-210518.65635535982,94.122294015001,0.9939540198818504,378
4060000,4560.000000470244,-211666.48113579978,1179.2490164497867,-210487.23211935,94.64857411632794,0.9939540198818504,378
4061000,4561.000000470448,-211656.48113579978,1152.6404282425065,-210503.84070755728,92.51292261445124,0.9939540198818504,378
4062000,4562.000000470652,-211702.62176079978,1168.703031844576,-210533.9187289552,93.80213507621664,0.9939540198818504,378
4063000,4563.000000470855,-211726.83269829978,1146.8262901091948,-210580.0064081906,92.04626979019022,0.9939540198818504,378
4064000,4564.000000471059,-211688.09832329978,1102.8351271413267,-210585.26319615846,88.51546264891073,0.9939540198818504,378
4065000,4565.000000471263,-211701.65301079978,1105.9617295232601,-210595.69128127652,88.76640918619904,0.9939540198818504,378
4066000,4566.000000471467,-211728.61394829978,1142.0693122596713,-210586.5446360401,91.66446648632498,0.9939540198818504,378
4067000,4567.00000047167,-211683.42644829978,1102.5328163169324,-210580.89363198285,88.49119865710772,0.9939540198818504,378
4068000,4568.000000471874,-211709.40301079978,1146.73803777172,-210562.66497302806,92.0391865043126,0.9939540198818504,378
4069000,4569.000000472078,-211649.58269829978,1106.9579164999304,-210542.62478179985,88.84636488307038,0.9939540198818504,378
4070000,4570.0000004722815,-211707.64519829978,1139.71292514191,-210567.93227315787,91.47533876380746,0.9939540198818504,378
4071000,4571.000000472485,-211697.55144829978,1098.81746250391,-210598.73398579587,88.19299790744849,0.9939540198818504,378
4072000,4572.000000472689,-211703.91863579978,1119.7071515799034,-210584.21148421988,89.86964063277264,0.9939540198818504,378
4073000,4573.000000472893,-211713.52019829978,1096.1751140202396,-210617.34508427954,87.98091842906081,0.9939540198818504,378
4074000,4574.000000473096,-211732.95769829978,1112.5153221441433,-210620.44237615564,89.2924119118772,0.9939540198818504,378
4075000,4575.0000004733,-211740.90301079978,1101.177691101795,-210639.725319698,88.38243395383243,0.9939540198818504,378
4076000,4576.000000473504,-211710.34832329978,1063.6503017651848,-210646.6980215346,85.370420510131,0.9939540198818504,378
4077000,4577.000000473708,-211723.91082329978,1074.0432925978675,-210649.86753070191,86.20458000434786,0.9939540198818504,378
4078000,4578.000000473911,-211692.62957329978,1074.5790726869018,-210618.05050061288,86.24758264480771,0.9939540198818504,378
4079000,4579.000000474115,-211699.16863579978,1067.8193152279127,-210631.34932057187,85.7050327711672,0.9939540198818504,378
4080000,4580.000000474319,-211743.55144829978,1075.7285757843638,-210667.82287251542,86.33984375980496,0.9939540198818504,378
4081000,4581.0000004745225,-211738.84051079978,1087.6851870571263,-210651.15532374266,87.29950214615425,0.9939540198818504,378
4082000,4582.000000474726,-211717.66082329978,1034.5950417177373,-210683.06578158203,83.03839487711481,0.9939540198818504,378
4083000,4583.00000047493,-211797.59832329978,1110.4720926775917,-210687.12623062218,89.12841876632108,0.9939540198818504,378
4084000,4584.000000475134,-211716.24676079978,1064.5111333586974,-210651.73562744108,85.43951234887219,0.9939540198818504,378
4085000,4585.000000475337,-211763.66082329978,1129.6163163753226,-210634.04450692446,90.66496740895579,0.9939540198818504,378
4086000,4586.000000475541,-211725.61394829978,1114.5568988635205,-210611.05704943626,89.4562724050747,0.9939540198818504,378
4087000,4587.000000475745,-211728.45769829978,1129.8479804950766,-210598.6097178047,90.68356117354898,0.9939540198818504,378
4088000,4588.000000475949,-211739.01238579978,1151.6139789606677,-210587.39840683911,92.43053801240913,0.9939540198818504,378
4089000,4589.000000476152,-211693.91863579978,1097.0006408579648,-210596.91799494182,88.04717664678711,0.9939540198818504,378
4090000,4590.000000476356,-211682.61394829978,1092.3139962092973,-210590.29995209049,87.67101840777349,0.9939540198818504,378
4091000,4591.00000047656,-211735.96551079978,1127.9340692344122,-210608.03144156537,90.52994733179024,0.9939540198818504,378
4092000,4592.0000004767635,-211683.65301079978,1100.2955153647345,-210583.35749543505,88.31162899706072,0.9939540198818504,378
4093000,4593.000000476967,-211689.77801079978,1166.678962121543,-210523.09904867824,93.63967972495094,0.9939540198818504,378
4094000,4594.000000477171,-211700.61394829978,1181.1352705666795,-210519.4786777331,94.79996814769414,0.9939540198818504,378
4095000,4595.000000477375,-211685.98894829978,1156.0791997823399,-210529.90974851744,92.78892439051116,0.9939540198818504,378
4096000,4596.000000477578,-211701.11394829978,1153.5277796909213,-210547.58616860886,92.58414298280513,0.9939540198818504,378
4097000,4597.000000477782,-211653.67644829978,1105.4160370355821,-210548.2604112642,88.72261095940873,0.9939540198818504,378
4098000,4598.000000477986,-211697.92644829978,1145.7259131382452,-210552.20053516154,91.95795162342645,0.9939540198818504,378
4099000,4599.00000047819,-211680.46551079978,1123.6433667673264,-210556.82214403246,90.1855680999214,0.9939540198818504,378
4100000,4600.000000478393,-211716.27019829978,1169.5987552269362,-210546.67144307285,93.87402739052894,0.9939540198818504,378
4101000,4601.000000478597,-211694.99676079978,1118.9125377691817,-210576.0842230306,89.80586354828174,0.9939540198818504,378
4102000,4602.000000478801,-211724.22332329978,1137.7047627436696,-210586.5185605561,91.31416016205658,0.9939540198818504,378
4103000,4603.0000004790045,-211680.77019829978,1081.8975265301997,-210598.87267176958,86.83497446056657,0.9939540198818504,378
4104000,4604.000000479208,-211710.00457329978,1097.773621245753,-210612.23095205403,88.10921739518163,0.9939540198818504,378
4105000,4605.000000479412,-211685.66082329978,1053.8687289943919,-210631.7920943054,84.58533449143931,0.9939540198818504,378
4106000,4606.000000479616,-211715.98894829978,1047.1566974788439,-210668.83225082094,84.04661518490722,0.9939540198818504,378
4107000,4607.000000479819,-211768.05144829978,1071.1837048176676,-210696.86774348211,85.97506452273124,0.9939540198818504,378
4108000,4608.000000480023,-211783.42644829978,1057.8213188765803,-210725.6051294232,84.9025762200286,0.9939540198818504,378
4109000,4609.000000480227,-211793.48894829978,1034.1507533125114,-210759.33819498727,83.00273551809526,0.9939540198818504,378
4110000,4610.000000480431,-211810.33269829978,1028.8634817376733,-210781.4692165621,82.57836991885075,0.9939540198818504,378
4111000,4611.000000480634,-211800.44207329978,1021.5185426059179,-210778.92353069386,81.98885234784206,0.9939540198818504,378
4112000,4612.000000480838,-211786.30926079978,1036.935740529938,-210749.37352026984,83.22626342898145,0.9939540198818504,378
4113000,4613.000000481042,-211793.39519829978,1009.5873329244787,-210783.8078653753,81.0312327373285,0.9939540198818504,378
4114000,4614.0000004812455,-211853.39519829978,1101.0638209384633,-210752.33137736132,88.37329453675987,0.9939540198818504,378
4115000,4615.000000481449,-211785.42644829978,1010.8985515151871,-210774.5278967846,81.13647341867245,0.9939540198818504,378
4116000,4616.000000481653,-211789.75457329978,1025.2241378673352,-210764.53043543245,82.28626985920134,0.9939540198818504,378
4117000,4617.000000481857,-211797.41863579978,1035.252264823328,-210762.16637097645,83.09114474499916,0.9939540198818504,378
4118000,4618.00000048206,-211804.12957329978,1004.6094556325115,-210799.52011766727,80.6316996605665,0.9939540198818504,378
4119000,4619.000000482264,-211829.24676079978,1023.3173945610179,-210805.92936623876,82.1332313299074,0.9939540198818504,378
4120000,4620.000000482468,-211820.44207329978,1009.699907761591,-210810.7421655382,81.04026818926901,0.9939540198818504,378
4121000,4621.000000482672,-211804.79363579978,995.6300603202544,-210809.16357547953,79.91099779787542,0.9939540198818504,378
4122000,4622.000000482875,-211792.35613579978,996.0144110980909,-210796.3417247017,79.94184645882427,0.9939540198818504,378
4123000,4623.000000483079,-211804.69207329978,1009.2251498748083,-210795.46692342497,81.00216329674195,0.9939540198818504,378
4124000,4624.000000483283,-211816.97332329978,1005.5073565870989,-210811.46596671268,80.7037667506076,0.9939540198818504,378
4125000,4625.0000004834865,-211837.72332329978,1016.3247803632403,-210821.39854293654,81.5719919699987,0.9939540198818504,378
4126000,4626.00000048369,-211832.84832329978,1008.3382165801595,-210824.51010671962,80.93097649013555,0.9939540198818504,378
4127000,4627.000000483894,-211865.30144829978,1026.7618293610285,-210838.53961893875,82.40968764906478,0.9939540198818504,378
4128000,4628.000000484098,-211829.56707329978,984.3152346583083,-210845.25183864147,79.00285023926888,0.9939540198818504,378
4129000,4629.000000484301,-211817.27019829978,963.0530291630421,-210854.21716913674,77.29630869916747,0.9939540198818504,378
4130000,4630.000000484505,-211846.77019829978,967.9047046294436,-210878.86549367034,77.68571259822905,0.9939540198818504,378
4131000,4631.000000484709,-211863.66082329978,994.8509558169171,-210868.80986748287,79.8484655173309,0.9939540198818504,378
4132000,4632.000000484913,-211839.91863579978,997.3443254563026,-210842.57431034348,80.04858769493785,0.9939540198818504,378
4133000,4633.000000485116,-211865.30926079978,1001.0093280450674,-210864.29993275471,80.34274716789086,0.9939540198818504,378
4134000,4634.00000048532,-211841.14519829978,980.5498028793372,-210860.59539542045,78.7006301450899,0.9939540198818504,378
4135000,4635.000000485524,-211848.91082329978,965.9813154689036,-210882.92950783088,77.53133804376559,0.9939540198818504,378
4136000,4636.0000004857275,-211874.49676079978,983.5373500804417,-210890.95941071934,78.94041587206134,0.9939540198818504,378
4137000,4637.000000485931,-211852.99676079978,991.3592580230907,-210861.6375027767,79.56821578820605,0.9939540198818504,378
4138000,4638.000000486135,-211813.91082329978,961.7891007531434,-210852.12172254664,77.19486360986633,0.9939540198818504,378
4139000,4639.000000486339,-211857.72332329978,1011.181826751912,-210846.54149654787,81.15920958114914,0.9939540198818504,378
4140000,4640.000000486542,-211857.30144829978,1012.1182787047001,-210845.18316959508,81.23437084125914,0.9939540198818504,378
4141000,4641.000000486746,-211849.44207329978,996.6004114689131,-210852.84166183087,79.98887986632029,0.9939540198818504,378
4142000,4642.00000048695,-211869.45769829978,1012.6955955574813,-210856.7621027423,81.28070729451612,0.9939540198818504,378
4143000,4643.000000487154,-211834.41082329978,975.2397597320378,-210859.17106356774,78.27443685989121,0.9939540198818504,378
4144000,4644.000000487357,-211864.19207329978,1003.4631509284955,-210860.7289223713,80.53969525418199,0.9939540198818504,378
4145000,4645.000000487561,-211814.59832329978,966.405358930002,-210848.19296436978,77.56537250840913,0.9939540198818504,378
4146000,4646.000000487765,-211838.75457329978,962.8099651015364,-210875.94460819825,77.27679995545047,0.9939540198818504,378
4147000,4647.0000004879685,-211863.97332329978,972.1494538537227,-210891.82386944606,78.02640354302112,0.9939540198818504,378
4148000,4648.000000488172,-211887.55144829978,1011.733728135121,-210875.81772016466,81.20350614467804,0.9939540198818504,378
4149000,4649.000000488376,-211863.92644829978,1007.6030317312106,-210856.32341656857,80.87196927732954,0.9939540198818504,378
4150000,4650.00000048858,-211864.49676079978,985.2790955011733,-210879.2176652986,79.08021138449874,0.9939540198818504,378
4151000,4651.000000488783,-211873.33269829978,984.5433162290137,-210888.78938207077,79.02115646225347,0.9939540198818504,378
4152000,4652.000000488987,-211896.64519829978,969.1906782130245,-210927.45452008676,77.78892707145678,0.9939540198818504,378
4153000,4653.000000489191,-211893.33269829978,951.6108803818934,-210941.7218179179,76.3779419658858,0.9939540198818504,378
4154000,4654.000000489395,-211897.66082329978,937.5577551051974,-210960.10306819458,75.2500137244684,0.9939540198818504,378
4155000,4655.000000489598,-211908.24676079978,910.4032507874072,-210997.84351001238,73.07054604744452,0.9939540198818504,378
4156000,4656.000000489802,-211930.41082329978,910.8195503126772,-211019.5912729871,73.10395897034924,0.9939540198818504,378
4157000,4657.000000490006,-211968.77801079978,943.7040312634781,-211025.0739795363,75.74332452345284,0.9939540198818504,378
4158000,4658.0000004902095,-211930.13738579978,908.3378497505328,-211021.79953604925,72.90477337314789,0.9939540198818504,378
4159000,4659.000000490413,-211957.61394829978,913.9611811176874,-211043.6527671821,73.35611171497425,0.9939540198818504,378
4160000,4660.000000490617,-211954.86394829978,881.485232475563,-211073.37871582422,70.7495356744819,0.9939540198818504,378
4161000,4661.000000490821,-211958.53582329978,877.4787498260848,-211081.0570734737,70.42796841879189,0.9939540198818504,378
4162000,4662.000000491024,-211974.75457329978,901.8095844596392,-211072.94498884014,72.38080346296184,0.9939540198818504,378
4163000,4663.000000491228,-211974.31707329978,914.8263437352143,-211059.49072956457,73.42555116922473,0.9939540198818504,378
4164000,4664.000000491432,-211949.06707329978,886.8104784267489,-211062.25659487303,71.17694916312395,0.9939540198818504,378
4165000,4665.000000491636,-211997.14519829978,917.2889795643277,-211079.85621873545,73.6232065978424,0.9939540198818504,378
4166000,4666.000000491839,-211950.66082329978,868.1672022750572,-211082.4936210247,69.680607440553,0.9939540198818504,378
4167000,4667.000000492043,-211943.47332329978,855.9941658430034,-211087.47915745678,68.70357839504348,0.9939540198818504,378
4168000,4668.000000492247,-211980.17644829978,887.4974183731247,-211092.67902992666,71.2320841562603,0.9939540198818504,378
4169000,4669.00000049245,-211976.67644829978,917.221902415622,-211059.45454588416,73.6178228693913,0.9939540198818504,378
4170000,4670.000000492654,-211963.11394829978,916.1670283393469,-211046.94691996044,73.53315684398109,0.9939540198818504,378
4171000,4671.000000492858,-211930.66863579978,874.0650086260284,-211056.60362717375,70.15397562127383,0.9939540198818504,378
4172000,4672.000000493062,-211975.49676079978,899.5261299932899,-211075.9706308065,72.19752944171212,0.9939540198818504,378
4173000,4673.000000493265,-211965.35613579978,886.7082797853509,-211078.64785601443,71.16874652267227,0.9939540198818504,378
4174000,4674.000000493469,-211976.80144829978,911.9342228940222,-211064.86722540576,73.1934245276312,0.9939540198818504,378
4175000,4675.000000493673,-211975.83269829978,914.2596110347658,-211061.57308726502,73.38006421841595,0.9939540198818504,378
4176000,4676.0000004938765,-211958.85613579978,881.0305094905198,-211077.82562630926,70.71303881796399,0.9939540198818504,378
4177000,4677.00000049408,-211975.05144829978,927.820972408168,-211047.2304758916,74.46852263488596,0.9939540198818504,378
4178000,4678.000000494284,-211926.25457329978,886.7809603470378,-211039.47361295274,71.17457999078091,0.9939540198818504,378
4179000,4679.000000494488,-211976.84832329978,924.8798502628924,-211051.9684730369,74.23246306352388,0.9939540198818504,378
4180000,4680.000000494691,-211951.67644829978,897.8027070678072,-211053.87374123198,72.05920452456493,0.9939540198818504,378
4181000,4681.000000494895,-211943.35613579978,886.4965478354134,-211056.85958796437,71.15175254864565,0.9939540198818504,378
4182000,4682.000000495099,-211944.68426079978,878.2862237316149,-211066.39803706817,70.49277767682683,0.9939540198818504,378
4183000,4683.000000495303,-211966.86394829978,874.8768341782416,-211091.98711412156,70.21913415002928,0.9939540198818504,378
4184000,4684.000000495506,-211965.55144829978,882.6442320908827,-211082.9072162089,70.84255899649547,0.9939540198818504,378
4185000,4685.00000049571,-211964.87957329978,862.8700371508021,-211102.00953614898,69.2554477678497,0.9939540198818504,378
4186000,4686.000000495914,-211942.72332329978,846.2617262583226,-211096.46159704146,67.922435891201,0.9939540198818504,378
4187000,4687.0000004961175,-211971.11394829978,863.4026611737208,-211107.71128712606,69.29819709696183,0.9939540198818504,378
4188000,4688.000000496321,-211969.71551079978,866.5219035922782,-211103.1936072075,69.54855291080717,0.9939540198818504,378
4189000,4689.000000496525,-211939.98894829978,849.3854701329255,-211090.60347816686,68.17315299972647,0.9939540198818504,378
4190000,4690.000000496729,-211961.72332329978,873.789738973137,-211087.93358432665,70.13188200085928,0.9939540198818504,378
4191000,4691.000000496932,-211931.64519829978,843.4360901685432,-211088.20910813124,67.695645431223,0.9939540198818504,378
4192000,4692.000000497136,-211945.19207329978,879.5851971554803,-211065.6068761443,70.59703553981323,0.9939540198818504,378
4193000,4693.00000049734,-211976.54363579978,895.6589973692317,-211080.88463843055,71.88714666107792,0.9939540198818504,378
4194000,4694.000000497544,-211948.76238579978,880.313948163297,-211068.44843763649,70.65552636135604,0.9939540198818504,378
4195000,4695.000000497747,-211931.80144829978,844.6702985637821,-211087.131149736,67.79470514053143,0.9939540198818504,378
4196000,4696.000000497951,-211965.27801079978,870.2446029003913,-211095.03340789938,69.84734322265965,0.9939540198818504,378
